name,address,category,phone,website,rating,total_ratings,lat,lng,types,hours,place_id
CREATION JEWELRY LAKELAND,"3800 US Hwy 98 N k-002, Lakeland, FL 33809, USA",Jewelry Store,(863) 332-4371,,0,0,28.0914195,-81.9781501,"establishment,jewelry_store,point_of_interest,store","[""Monday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20096:00\u202fPM""]",ChIJl5xM0KhH3YgRdeyOcC15ltk
GC Pawn Lakeland,"1555 S Combee Rd, Lakeland, FL 33801, USA",Jewelry Store,(863) 940-8777,https://www.gcpawn.com/locations/lakeland.php,4.9,2552,28.0231728,-81.9081126,"establishment,finance,jewelry_store,point_of_interest,store","[""Monday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM""]",ChIJz51uJGM_3YgRxlTvJpq3r2s
24 h smoke shop,"1807 N Florida Ave, Lakeland, FL 33805, USA",Smoke Shop,(863) 337-6808,https://www.snapchat.com/add/a4849472?share_id=dt5GzSrA_CE&locale=en-US,4.9,41,28.0701356,-81.9570828,"establishment,point_of_interest,store","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJDXCtpIhH3YgRPTqHsc7GrZM
Higher Up Smoke Shop,"5729 Florida Ave S, Lakeland, FL 33813, USA",Smoke Shop,(863) 887-6653,https://higherupsmoke.com/,4.9,212,27.9625943,-81.9668054,"establishment,point_of_interest,store","[""Monday: 8:00\u202fAM\u2009\u2013\u20092:00\u202fAM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20092:00\u202fAM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20092:00\u202fAM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20092:00\u202fAM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20092:00\u202fAM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20092:00\u202fAM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fAM""]",ChIJMYCDaRA73YgRm09Eo0AGMQo
"Mr Phone Pro Lakeland | Samsung, iPad , Cell Phone & iPhone Repair | Computer, Game Console, Xbox & Ps5 Repair","2707 US-92, Lakeland, FL 33801, USA",Cell Phone Repair,(863) 500-4323,https://www.mrphonepro.com/,4.9,1866,28.0472712,-81.9070431,"establishment,point_of_interest,store","[""Monday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM""]",ChIJJ3mYSkI_3YgRYGrc8g3x1Rg
CellFix Lakeland,"425 W Memorial Blvd, Lakeland, FL 33815, USA",Cell Phone Repair,(863) 225-5925,https://www.cellfixinc.com/,4.5,1165,28.0552348,-81.96107219999999,"electronics_store,establishment,point_of_interest,store","[""Monday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20095:00\u202fPM""]",ChIJpZNG-K443YgRLtgol2s6_Rc
Sell N Fix,"2500 E Memorial Blvd, Lakeland, FL 33801, USA",Cell Phone Repair,(863) 510-5914,http://sellnfix.net/,4.7,548,28.0483013,-81.9102423,"establishment,point_of_interest,store","[""Monday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",ChIJxf4D4Xc_3YgRYRbi6kXknjA
Batteries Plus Phone Repair,"3230 Florida Ave S, Lakeland, FL 33803, USA",Cell Phone Repair,(863) 686-4888,https://www.batteriesplus.com/store-locator/fl/lakeland/batteries-plus-043/phone-repair?utm_source=gmb&utm_medium=local&utm_campaign=wfi&storecode=043,4.2,50,28.0057066,-81.9566138,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",ChIJQSZC9bM43YgRPqVEYd6mNow
"Xtreme Wireless | Phone, Tablet & Laptop Fix - Computer & Console Repair","4810 US Hwy 98 N, Lakeland, FL 33809, USA",Cell Phone Repair,(863) 397-1062,https://xtremeiphonerepair.com/?utm_source=google_business_profile&utm_medium=gbp_organic&utm_campaign=gbp_tracking,4.9,571,28.1045772,-81.9740667,"establishment,point_of_interest,store","[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: Closed""]",ChIJLV-dJaVH3YgR6ZeKoDhmqVA
GPS Genius Phone Service,"2070 E Edgewood Dr, Lakeland, FL 33803, USA",Cell Phone Repair,(863) 272-3479,http://geniusphoneservice.com/,5,481,28.0137715,-81.92089159999999,"establishment,point_of_interest","[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: Closed""]",ChIJVVX5tOI-3YgRqZuEOd179Ug
uBreakiFix - Phone and Computer Repair,"1539 Town Center Dr, Lakeland, FL 33803, USA",Cell Phone Repair,(863) 225-5940,https://www.ubreakifix.com/locations/lakeland?utm_source=google&utm_medium=gmb&utm_campaign=lakeland,4.7,1172,28.0004278,-81.98043910000001,"establishment,point_of_interest,store","[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20095:00\u202fPM""]",ChIJ0_fmBRQ53YgRUbKWnckOWjE
MobileXpress Fix,"3800 US Hwy 98 N Unit# 646, Lakeland, FL 33809, USA",Cell Phone Repair,(863) 337-6983,https://www.facebook.com/resaleamericalakeland,4.8,516,28.0915318,-81.97750429999999,"establishment,point_of_interest","[""Monday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20096:00\u202fPM""]",ChIJ8fXCxwNH3YgRkAUNQI10ulc
IFixandRepair - Lakeland Walmart,"5800 US Hwy 98 N, Lakeland, FL 33809, USA",Cell Phone Repair,(863) 393-7745,https://ifixandrepair.com/products/lakeland-walmart,4.9,191,28.11956,-81.97663,"establishment,point_of_interest","[""Monday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",ChIJUQmHeYZH3YgR2_I392NNUQw
Sell n fix,"7078 N Church Ave, Mulberry, FL 33860, USA",Cell Phone Repair,(863) 940-9083,http://www.sellnfix.net/,4.8,162,27.9379299,-81.975918,"establishment,point_of_interest,store","[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: Closed""]",ChIJaYaiw_g73YgRbAdKRjVLMHw
iFixandRepair - Mulberry Walmart,"6745 N Church Ave Suit 200, Mulberry, FL 33860, USA",Cell Phone Repair,(813) 403-8566,https://ifixandrepair.com/products/mulberry-walmart,4.7,152,27.9339329,-81.9701865,"establishment,point_of_interest","[""Monday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",ChIJRwYjC7-TOIgRsM7m8MrzXLI
ComputerXpress,"5303 Florida Ave S, Lakeland, FL 33813, USA",Cell Phone Repair,(863) 607-4357,https://www.computerxpress.us/,4.8,1542,27.9700175,-81.96387100000001,"electronics_store,establishment,point_of_interest,store","[""Monday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: Closed""]",ChIJ8UfbMP073YgRFr2qaBom7Ug
"Phone Repair & More® - Cell Phone Repair, Computer Repair & Game Console Repair In Zephyrhills","7352 Gall Blvd, Zephyrhills, FL 33541, USA",Cell Phone Repair,(813) 395-5581,https://phonerepairmore.com/zephyrhills-phone-repair/,4.9,2448,28.2648402,-82.1866326,"establishment,point_of_interest,store","[""Monday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20096:00\u202fPM""]",ChIJxXKoMgxN3YgRrCWgVWGM8tU
Cell Touch,"2938 Florida Ave S, Lakeland, FL 33803, USA",Cell Phone Repair,(863) 646-6111,http://www.metropcs.com,3.3,9,28.0097377,-81.956358,"establishment,point_of_interest,store","[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",ChIJ-V4cfDI53YgRl_xr0K22skI
The Device Clinic,"205 N Collins St, Plant City, FL 33563, USA",Cell Phone Repair,(813) 752-7647,http://www.thedeviceclinic.com/,4.8,258,28.0166523,-82.12363429999999,"establishment,point_of_interest","[""Monday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: Closed""]",ChIJMy5xLqk23YgRE5HYm3IXIkQ
Cell Xpert,"Inside Walmart Supercenter, 1050 E Van Fleet Dr, Bartow, FL 33830, USA",Cell Phone Repair,(347) 740-3887,https://cellrepairxpert.com/,4.9,200,27.9067936,-81.8340916,"establishment,point_of_interest","[""Monday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20096:00\u202fPM""]",ChIJjVnmJR4X3YgR76dQdxKisoY
CPR Cell Phone Repair Winter Haven,"1602 Dundee Rd, Winter Haven, FL 33884, USA",Cell Phone Repair,(863) 293-3400,https://www.cellphonerepair.com/winter-haven-fl/,4.5,173,28.0228777,-81.69927969999999,"electronics_store,establishment,point_of_interest,store","[""Monday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJjWDqgZcS3YgRnbZFBpfMqe0
"All Pro Screen Repair, LLC","310 Sugar Creek Dr, Plant City, FL 33563, USA",Cell Phone Repair,(813) 494-6055,https://allproscreenrepair.durable.co/,5,134,28.0164129,-82.1624185,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJV8liChFPGqwRy1CNnH5Q9nI
"GizmoPros Cell Phone, Computer & Game Console Repair in Wesley Chapel","30028 County Line Rd, Wesley Chapel, FL 33543, USA",Cell Phone Repair,(813) 994-4966,https://gizmopros.com/phone-computer-repair-wesley-chapel-fl/?utm_source=gbp&utm_medium=organic,4.8,866,28.1794945,-82.3197035,"establishment,point_of_interest,store","[""Monday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20096:00\u202fPM""]",ChIJbcroH6OxwogRtuLpAxIGO9U
Telecom Test & Repair,"1122 W 5th St, Lakeland, FL 33805, USA",Cell Phone Repair,(863) 683-1049,,5,2,28.0580958,-81.9721828,"establishment,point_of_interest",,ChIJhfTHB1I_3YgRcOZwAG84ui4
Top Tier Kids Academy,"1825 N Crystal Lake Dr, Lakeland, FL 33801, USA",Daycare,(813) 395-9774,http://toptierkidsacademy.com/,4.9,11,28.025729,-81.92607199999999,"establishment,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJh_s5u-4_3YgREtVrBWjqjcg
Early Childhood Learning Center,"1703 Skinner St, Lakeland, FL 33801, USA",Daycare,(863) 687-0070,http://polkids.com/,4.6,20,28.0280135,-81.9302876,"establishment,point_of_interest,school","[""Monday: 6:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 6:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 6:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 6:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 6:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJO9BPkxc_3YgRuqVAFQ74j_8
Alta Schoolhouse,"220 Carleton St, Lakeland, FL 33803, USA",Daycare,(863) 777-2341,http://altaschoolhouse.com/,4.9,71,28.0047575,-81.95407209999999,"establishment,point_of_interest,school","[""Monday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJfc6ASUw53YgRy1pexL-jh_4
Creative Minds Academy,"1802 Crystal Lake Dr, Lakeland, FL 33801, USA",Daycare,(863) 682-8882,https://www.creativemindsacademyllc.com/,4.6,23,28.026111,-81.9281968,"establishment,point_of_interest","[""Monday: 6:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 6:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 6:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 6:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJzxaRxRk_3YgR4TepA3aeqVA
Star Achievers Learning Center,"850 N Lake Ave, Lakeland, FL 33801, USA",Daycare,(863) 683-7393,,5,7,28.0530853,-81.9491882,"establishment,point_of_interest","[""Monday: 6:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 6:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJO_x-FVI_3YgRj43y2fmsYmY
Creative Minds Learning,"3108 Atlantic Ave, Lakeland, FL 33803, USA",Daycare,(863) 665-8882,https://www.creativemindsacademyllc.com/,4.9,36,28.0075119,-81.90602659999999,"establishment,point_of_interest","[""Monday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJ0Q6vl1Y-3YgR_ttoA9GfJPg
Bright Imaginations Learning Centers,"3915 Old Rd 37, Lakeland, FL 33813, USA",Daycare,(863) 701-0331,http://bright-imaginations.com/,4.5,24,27.993291,-81.9611852,"establishment,point_of_interest,school","[""Monday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJ05IzIqk53YgR3fpeCC1yyF8
The Nest Schools Lakeland,"745 Lake Miriam Dr, Lakeland, FL 33813, USA",Daycare,(863) 238-2998,https://thenestschool.com/locations/lakeland/,4.3,66,27.9744432,-81.95165109999999,"establishment,point_of_interest,school","[""Monday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJO8RFO3E_3YgRG_1IV8y28qM
God Little Helpers,"1641 E Memorial Blvd, Lakeland, FL 33801, USA",Daycare,(863) 682-0830,https://rymap.org/business/god-little-helpers-q4vqhi,4.6,11,28.0522402,-81.9304933,"establishment,point_of_interest","[""Monday: 6:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Friday: 6:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJp68zlGc_3YgRrPRZGPFihZU
La Petite Academy of Lakeland,"1940 Glendale St, Lakeland, FL 33803, USA",Daycare,(877) 271-6466,https://www.lapetite.com/your-local-school/lakeland-fl-7376/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=7376,3.7,61,28.0081231,-81.9252595,"establishment,health,point_of_interest,school","[""Monday: 6:30\u202fAM\u2009\u2013\u20096:30\u202fPM"", ""Tuesday: 6:30\u202fAM\u2009\u2013\u20096:30\u202fPM"", ""Wednesday: 6:30\u202fAM\u2009\u2013\u20096:30\u202fPM"", ""Thursday: 6:30\u202fAM\u2009\u2013\u20096:30\u202fPM"", ""Friday: 6:30\u202fAM\u2009\u2013\u20096:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJuZT7FeQ-3YgRanLsEHaNyoI
Early Learning Coalition of Polk County,"115 S Missouri Ave Suite 201, Lakeland, FL 33815, USA",Daycare,(863) 577-2450,http://www.elcpolk.org/,4.1,79,28.0436472,-81.958918,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJK3YAgLY43YgRuBpjasDbmGo
My Little House Learning Center,"1006 S Combee Rd, Lakeland, FL 33801, USA",Daycare,(863) 450-4404,,5,4,28.0317468,-81.90754439999999,"establishment,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJlekFk-s_3YgRIp_gUoKY760
Little Footsteps Academy Center LLC,"4718 Old Rd 37, Lakeland, FL 33813, USA",Daycare,(863) 646-8400,http://littlefootstepslakeland.com/,4,92,27.9802566,-81.9588836,"establishment,point_of_interest,school","[""Monday: 7:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJlz_5JVI53YgRyflA31oohKQ
