name,address,category,phone,website,rating,total_ratings,lat,lng,types,place_id
Chi Sun Holistic Healing,"1701 Shepherd Rd, Lakeland, FL 33811, USA",Massage Therapy,(813) 578-7301,http://www.chisunholistichealing.com/,5,33,27.938897,-81.9855456,"establishment,point_of_interest,spa",ChIJ9w96vkM73YgR5Pken3NhOYg
Massage by Tessa,"5950 Imperial Lakes Blvd, Mulberry, FL 33860, USA",Deep Tissue Massage,(863) 608-1531,https://massagebook.com/biz/massage-by-tessa,5,52,27.9378395,-81.9800181,"establishment,point_of_interest",ChIJFbcR6XE73YgRjUOa8ZlkdVs
TLC Pets,"2815 Shepherd Rd, Lakeland, FL 33811, USA",Pet Grooming,(863) 648-0600,https://rymaps.org/business/tlc-pets-3riayv,4.4,86,27.9390094,-82.0026553,"establishment,point_of_interest",ChIJjbQYAk463YgRyOd3L9aGGoM
Scott Lake Health and Rehabilitation,"800 Co Rd 540A, Lakeland, FL 33813, USA",Physical Therapy,(863) 500-4015,http://www.scottlakerehab.com/,4.6,225,27.9543258,-81.9530395,"establishment,health,point_of_interest",ChIJE46Ahtc93YgRrWJEqX1HEFY
Spine Institute of Central Florida,"5050 Florida Ave S, Lakeland, FL 33813, USA",Physical Therapy,(863) 688-3030,http://www.spineinstitutefl.com/,4.1,587,27.9738976,-81.9600992,"establishment,health,point_of_interest",ChIJM0U47R453YgRSx0dMEtc6EI
"Dr. Chukwuka C. Okafor, MD","5050 Florida Ave S, Lakeland, FL 33813, USA",Sports Medicine,(863) 688-3030,http://www.spineinstitutefl.com/,4.6,120,27.973914,-81.95989209999999,"doctor,establishment,health,point_of_interest",ChIJsxFyiVY53YgRpuIJzpKmmDA
Watson Clinic Physical Therapy & Sports Medicine,"2190 E County Rd 540A, Lakeland, FL 33813, USA",Sports Medicine,(863) 680-7718,https://www.watsonclinic.com/locations/1430-lakeland-hills-blvd-lakeland-fl.html,5,1,27.9532025,-81.9240944,"establishment,health,point_of_interest",ChIJj9qigjA83YgRgrEBGtV9Hus
Universal Spine and Joint Specialists,"620 Mid-Florida Dr, Lakeland, FL 33813, USA",Sports Medicine,(813) 667-2460,https://universalspinespecialists.com/,5,5,27.9567608,-81.9651682,"establishment,health,point_of_interest",ChIJ_Z_bLPs73YgR0LsjiGA9y9w
Mindy Ley,"202 Lake Miriam Dr #1, Lakeland, FL 33813, USA",Dermatologist,(863) 647-2333,https://www.advancedderm.com/locations/florida/lakeland/202-lake-miriam-dr-ste-1,3,2,27.9753829,-81.958302,"establishment,health,point_of_interest",ChIJwVH-hFD7wogRSkJkqeoYMrU
Bliss Health Spa,"625 Commerce Dr #206, Lakeland, FL 33813, USA",Skin Care Clinic,(863) 513-0845,http://vagaro.com/blisshealthspa,5,19,27.9603453,-81.9651074,"establishment,health,point_of_interest",ChIJA6FD5ew73YgRABqw-_9mVZU
"Native Touch Skin Care, Leslie Carrillo","625 Commerce Dr #102, Lakeland, FL 33813, USA",Skin Care Clinic,(863) 370-0213,http://www.native-touch.com/,5,4,27.9601177,-81.9644737,"beauty_salon,establishment,health,point_of_interest,spa",ChIJhTqb2Ms43YgRT8cp0aS92kk
SKINCARE IN THE CITY,"4925 Old Rd 37, Lakeland, FL 33813, USA",Skin Care Clinic,(863) 648-5300,http://skincareinthecity.com/,5,1,27.9757458,-81.9612103,"establishment,health,point_of_interest",ChIJAQC021Y53YgROX2NF2dOtgw
Walgreens Pharmacy,"6985 Florida Ave S, Lakeland, FL 33813, USA",Pharmacy,(863) 647-1961,https://www.walgreens.com/locator/walgreens-6985+s+florida+ave-lakeland-fl-33813/id=5327,4.2,25,27.9390533,-81.97476329999999,"establishment,health,pharmacy,point_of_interest,store",ChIJHQTV0Jc73YgRGRIJa5ZCOjA
Walgreens Pharmacy,"6210 Lakeland Highlands Rd, Lakeland, FL 33813, USA",Pharmacy,(863) 647-3551,https://www.walgreens.com/locator/walgreens-6210+lakeland+highlands+rd-lakeland-fl-33813/id=5979,3.6,16,27.9522693,-81.92307199999999,"establishment,health,pharmacy,point_of_interest,store",ChIJX0a6Njo83YgRAPIZ94KovSI
Walgreens,"6985 Florida Ave S, Lakeland, FL 33813, USA",Pharmacy,(863) 647-1961,https://www.walgreens.com/locator/walgreens-6985+s+florida+ave-lakeland-fl-33813/id=5327,3.5,88,27.938975,-81.9748212,"clothing_store,convenience_store,drugstore,establishment,food",ChIJydh7rZU73YgRdGQTha82VRc
CVS Pharmacy,"6170 Lakeland Highlands Rd, Lakeland, FL 33813, USA",Pharmacy,(863) 619-6409,https://www.cvs.com/store-locator/lakeland-fl-pharmacies/6170-lakeland-highlands-rd-lakeland-fl-33813/storeid=4801?WT.mc_id=LS_GOOGLE_RX_4801,4.6,46,27.9534674,-81.9229692,"establishment,health,pharmacy,point_of_interest,store",ChIJ4XazUTo83YgRTNaW7wHtQdg
BayCare Medical Group Primary Care (Lakeland),"619 Mid-Florida Dr STE 1, Lakeland, FL 33813, USA",Urgent Care,(863) 701-7188,https://baycare.org/locations/b/baycare-medical-group-primary-care-lakeland?utm_campaign=BayCare_DigitalMarketing_M20140288&utm_source=Google&utm_medium=LocalListing&utm_content=BayCare_Medical_Group_Primary_Care_(Lakeland),3,2,27.9572611,-81.9655942,"establishment,health,point_of_interest",ChIJr-RxjwY73YgRSRT0W_URQkk
"St. Luke's Regional Health Care, PLC","6030 Florida Ave S Ste 110, Lakeland, FL 33813, USA",Walk In Clinic,(863) 644-9800,https://www.stlukesfl.com/,4.3,260,27.9572811,-81.9667129,"doctor,establishment,health,hospital,point_of_interest",ChIJnSXfE0053YgRL5SWUNrIiDs
"Lou Ann Albano, APRN Palm Medical Centers - South Lakeland","5985 Florida Ave S, Lakeland, FL 33813, USA",Walk In Clinic,(863) 644-8459,https://palmmedicalcenters.com/?y_source=1_MjcxMzA3NzQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,5,56,27.9587299,-81.96766989999999,"establishment,health,point_of_interest",ChIJgyf9SOo73YgRF3VV3eJ-bG8
Lakeland Psychology,"625 Commerce Dr #104, Lakeland, FL 33813, USA",Mental Health Counselor,(863) 732-9300,https://lakelandpsych.com/,5,2,27.9600515,-81.9645245,"establishment,health,point_of_interest",ChIJ3VjpbKk73YgRh_hMXt5qsyA
Hope Counseling Centers,"4404 Florida Ave S Suite 3, Lakeland, FL 33813, USA",Mental Health Counselor,(863) 709-8110,https://hopecounselingeap.com/,2.3,6,27.9847166,-81.9565016,"establishment,health,point_of_interest",ChIJcw_Uq0053YgRQMkDQkD6CwQ
Lakeland Accident & Injury Attorney at Law,"5129 S Lakeland Dr #3, Lakeland, FL 33813, USA",Personal Injury Lawyer,(863) 485-6944,,5,2,27.97221,-81.964317,"establishment,lawyer,point_of_interest",ChIJn5zZ0FE53YgRNtf3JtRWH5Q
"Steven J Zucker, PA, Mediation & Legal Services","5640 Florida Ave S, Lakeland, FL 33813, USA",Family Lawyer,(863) 701-8280,http://szuckerlaw.com/,5,16,27.9639401,-81.9651384,"establishment,point_of_interest",ChIJ2W00yfw73YgRirKWy2Ac90o
"Law Firm of Ricardo Alvarez, P.A.","6700 Florida Ave S, Lakeland, FL 33813, USA",Criminal Lawyer,(863) 709-0808,http://www.ricardoalvarezlaw.com/,3.7,16,27.9426264,-81.9713805,"establishment,lawyer,point_of_interest",ChIJ3zuTAFc53YgRvSU8QiYkd_Y
"Evans & Hurlburt CPAs: Rob Hurlburt CPA, Lee Burrows CPA, Lynda Mack CPA, Sheri Taylor CPA","Town Square Office Park, 5125 S Lakeland Dr Suite 4, Lakeland, FL 33813, USA",Accountant,(863) 701-9717,https://www.hurlburtfinancial.com/,0,0,27.9723715,-81.9647207,"accounting,establishment,finance,point_of_interest",ChIJc0Cm7lc53YgRXom09NDfIFk
Ramos and Floyd CPAs PLLC,"4215 Old Rd 37, Lakeland, FL 33813, USA",Cpa,(863) 701-7885,http://www.ramosfloydcpas.net/,1,1,27.9891754,-81.96147979999999,"accounting,establishment,finance,point_of_interest",ChIJ_1r4Q2c53YgRWYt3mPqbDP0
"Tribute Realty, LLC","4947 Southfork Dr, Lakeland, FL 33813, USA",Real Estate Agent,(863) 450-2910,http://www.tributerealty.com/,4.4,29,27.9752782,-81.9623807,"establishment,point_of_interest,real_estate_agency",ChIJpwikWOI-3YgRrPHxh-Kjp88
Real Property Management Lakeside,"331 W Central Ave Suite 240, Winter Haven, FL 33880, USA",Property Management,(863) 877-1078,https://www.lakesiderpm.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,4.5,63,28.0224051,-81.7310601,"establishment,point_of_interest",ChIJs_cqauES3YgRugqZNA9-z-w
All Star Insurance,"5353 Florida Ave S, Lakeland, FL 33813, USA",Insurance Agent,(863) 940-4355,,4.7,27,27.9689668,-81.9645386,"establishment,insurance_agency,point_of_interest",ChIJ4ywqyT473YgRMFd7OkTPZTw
Florida Insurance Agency,"609 Mid-Florida Dr #1, Lakeland, FL 33813, USA",Insurance Agent,(863) 215-6169,https://floridainsuranceagency.net/lakeland-office-florida/,5,1,27.9572381,-81.9650965,"establishment,insurance_agency,point_of_interest",ChIJ1aGdLWg73YgRmwArojyd2NE
The Isom Insurance Group,"6842 Florida Ave S, Lakeland, FL 33813, USA",Insurance Agent,(863) 535-6903,https://www.isominsurancegroup.com/,4.9,72,27.9406703,-81.9724921,"establishment,health,insurance_agency,point_of_interest",ChIJ4T1Igr473YgRrisv_2-cP04
Larry Greenwald Insurance,"625 Commerce Dr Suite 205, Lakeland, FL 33813, USA",Auto Insurance,(863) 687-9188,http://larrygreenwaldinsurance.com/,4.5,8,27.9603453,-81.9651074,"establishment,insurance_agency,point_of_interest",ChIJL2IazD0_3YgR2eoX6ALrcH8
"PR GLOBAL ENTERPRISES, INC.","625 Commerce Dr #302, Lakeland, FL 33813, USA",Life Insurance,(863) 337-6227,https://www.prglobalenterprisesinc.com/,5,113,27.9603924,-81.9648601,"establishment,finance,insurance_agency,point_of_interest",ChIJ07ljFDp63YgRl1xXnNa4gu8
Fabian Insurance Services,"6157 Florida Ave S, Lakeland, FL 33813, USA",Life Insurance,(863) 274-5555,http://www.fabianinsurance.com/,4.9,20,27.9543627,-81.96971239999999,"establishment,health,insurance_agency,point_of_interest",ChIJozSWIZQ73YgRENVXJbCZkEU
StateApprovedBurialPlans.org,"170 Fitzgerald Rd Ste 2, 2nd Floor, Lakeland, FL 33813, USA",Life Insurance,(863) 900-9606,http://stateapprovedburialplans.org/,5,3,27.9691154,-81.96212,"establishment,insurance_agency,point_of_interest",ChIJqUPKFwI53YgR6FzJe63jv2E
"Edward Jones - Financial Advisor: Damon Dennis, AAMS®|CRPC™|CRPS™","190 Fitzgerald Rd # 2, Lakeland, FL 33813, USA",Financial Advisor,(863) 276-6888,https://www.edwardjones.com/us-en/financial-advisor/damon-dennis?y_source=1_MTAxMjUwNTk4MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,5,1,27.969115,-81.961697,"establishment,finance,point_of_interest",ChIJg6aVTZ453YgRqVM0Z9J-oKk
ISE Wealth Strategies LLC,"5304 Florida Ave S Suite 400-B, Lakeland, FL 33813, USA",Financial Advisor,(321) 203-7363,http://www.isewealthstrategies.com/,0,0,27.969308,-81.962662,"establishment,finance,insurance_agency,point_of_interest",ChIJJxxVgflw54gRVttzcZe_Fhw
A Filing Service,"Online service only, 735 Creative Dr, Lakeland, FL 33813, USA",Notary Public,(954) 297-0072,http://www.afilingservice.com/,5,1,27.9635462,-81.96753009999999,"establishment,finance,point_of_interest",ChIJmWaHLW3n2YgRCP3ODVGmvcQ
James Golotko,"5015 Florida Ave S, Lakeland, FL 33813, USA",Mortgage Broker,(863) 701-5221,https://movement.com/lo/jim-golotko,5,53,27.9739339,-81.9617932,"establishment,finance,point_of_interest",ChIJ3eCA7A_rwogRNOzkNAXfoSE
Gina Walker,"6700 Florida Ave S STE 25, Lakeland, FL 33813, USA",Mortgage Broker,(813) 727-1700,,5,9,27.942967,-81.9713072,"establishment,finance,point_of_interest",ChIJW45NDrQ53YgRd9WTVrprIlc
Jean Diaz,"5015 Florida Ave S Suite 402, Lakeland, FL 33813, USA",Home Loans,(515) 451-0736,https://movement.com/lo/jean-diaz,4.9,24,27.9739339,-81.9617932,"establishment,finance,point_of_interest",ChIJ97ispwoh7IcR_LgC6ta3ntw
Discount Vape Shop (Inside Citgo) Puff - HQD Cuvie - Stigs - Juul,"5385 Florida Ave S, Lakeland, FL 33813, USA",Vape Shop,(863) 644-5245,,4,6,27.9679575,-81.965131,"establishment,point_of_interest,store",ChIJ2yZAUeI73YgRnPX3eaZtlX4
Lakeland Vapes - Smoke Shop,"5711 Florida Ave S, Lakeland, FL 33813, USA",Vape Shop,(863) 208-2860,https://lakelandvapes.com/,4.9,67,27.9635199,-81.9669098,"establishment,point_of_interest,store",ChIJnzE2tWM73YgR75W3joC9G0g
Vape Reaction,"5299 Florida Ave S, Lakeland, FL 33813, USA",Vape Shop,(863) 646-3244,,4.6,65,27.970081,-81.96390819999999,"establishment,point_of_interest,store",ChIJg7nUOf073YgR9-kTxsDIl3o
Publix Liquors at The Shoppes at Lake Miriam Crossing,"4747 Florida Ave S Ste 140, Lakeland, FL 33813, USA",Liquor Store,(863) 413-0730,https://www.publix.com/products-services/publix-liquors?utm_medium=maps&utm_source=google&utm_content=psmlqr_google_override,4,4,27.9788238,-81.95976619999999,"establishment,food,liquor_store,point_of_interest,store",ChIJiZHC0kA53YgRlfg8BCiCkqw
ABE WINE & SPIRITS,"1293 N Church Ave, Mulberry, FL 33860, USA",Wine Shop,(863) 869-8740,http://mulberryliquor.com/,4.7,19,27.9056172,-81.9734355,"establishment,liquor_store,point_of_interest,store",ChIJ58nh5Y473YgRK-SLvqZVx9o
Pet Supermarket,"501 Cypress Gardens Blvd, Winter Haven, FL 33880, USA",Pet Supplies,(863) 293-7387,https://www.petsupermarket.com/storelocator/?storeId=233,4.5,1590,28.0044734,-81.72027829999999,"establishment,pet_store,point_of_interest,store",ChIJX62lP_YS3YgRkGw6SecOGgc
Grillzpro,"4912 Southfork Dr, Lakeland, FL 33813, USA",Jewelry Store,(863) 606-2212,http://www.grillzpro.com/,4.7,77,27.9759385,-81.9612631,"establishment,jewelry_store,point_of_interest,store",ChIJK9YERqg53YgRZC8vKmHUIKo
Value Pawn & Jewelry,"109 W Prosser Dr, Plant City, FL 33563, USA",Pawn Shop,(813) 754-1070,https://valuepawnandjewelry.com/stores/fl/plant-city/109-prosser-drive,4.9,938,28.0008337,-82.122106,"establishment,finance,point_of_interest,store",ChIJQRWQJaI23YgRSxJuZp0FGic
Kohl's,"1401 Town Center Dr, Lakeland, FL 33803, USA",Clothing Store,(863) 682-8989,https://www.kohls.com/stores/fl/lakeland-955.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,4.2,1993,28.0016798,-81.97881,"department_store,establishment,point_of_interest,store",ChIJo9UfiRY53YgRFsCwvZ_-rRo
Wild Wild West Arms,"29350 US-27, Dundee, FL 33838, USA",Gun Shop,(863) 488-6508,https://www.wildwildwestarms.com/,4.9,154,28.034211,-81.6366453,"establishment,point_of_interest,store",ChIJ9a_b5pgS3YgRP5f0142ACX0
Old South Country Market,"6595 Florida Ave S STE 2, Lakeland, FL 33813, USA",Grocery Store,(863) 940-3312,http://oscmlkld.com/,4.8,98,27.945717,-81.97335679999999,"establishment,food,grocery_or_supermarket,point_of_interest,store",ChIJ4Sields73YgRZ1BYL9N0pCo
Lakeland Marketplace,"3525 Lakeland Highlands Rd, Lakeland, FL 33803, USA",Grocery Store,(863) 669-9239,http://google.com/url?q=https://business.google.com/website_shared/launch_bw.html?f=https://amzn.to/4faGqfk,4.3,1625,27.9985738,-81.9255177,"establishment,point_of_interest,shopping_mall",ChIJEwzSre4-3YgRTRss8J0LG8M
ALDI,"6902 Florida Ave S, Lakeland, FL 33813, USA",Supermarket,(855) 955-2534,https://www.aldi.us/stores/l/fl/lakeland/6902-south-florida-ave/fn40,3.9,75,27.940358,-81.97238,"establishment,food,grocery_or_supermarket,point_of_interest,store",ChIJpzRpPAA73YgRs74E7qZ5qDg
Publix Super Market at Imperial Lakes Plaza,"2040 Shepherd Rd, Mulberry, FL 33860, USA",Supermarket,(863) 644-4166,https://www.publix.com/?setstorenumber=791&utm_medium=maps&utm_source=extendednetwork&utm_content=psm_website_url,4.6,1883,27.9369809,-81.9881789,"bakery,establishment,florist,food,grocery_or_supermarket",ChIJ1wJsO7A73YgRDMHppoImFRs
DG Market,"7050 N Church Ave, Mulberry, FL 33860, USA",Supermarket,(863) 774-7535,https://www.dollargeneral.com/store-directory/fl/mulberry/12004,4.2,884,27.9371275,-81.97567350000001,"convenience_store,drugstore,establishment,food,grocery_or_supermarket",ChIJ_ekwONMzw4ARmHwWoO_Roq8
Publix Super Market in the Highlands,"2125 E County Rd 540A, Lakeland, FL 33813, USA",Supermarket,(863) 607-4522,https://www.publix.com/?setstorenumber=671&utm_medium=maps&utm_source=extendednetwork&utm_content=psm_website_url,4.6,1203,27.9517696,-81.9250184,"bakery,establishment,florist,food,grocery_or_supermarket",ChIJuR0zwzs83YgROiVPhnZaWM8
Wawa ~ Store 5342,"5410 Florida Ave S, Lakeland, FL 33813, USA",Convenience Store,(863) 272-6774,https://www.wawa.com/locations/5342?utm_source=gmblisting&utm_medium=organic&utm_campaign=locallisting,3.6,179,27.9670499,-81.9638927,"cafe,convenience_store,establishment,food,gas_station",ChIJT-bCM4c73YgRrDsk9V5b-T0
Gate,"5385 Florida Ave S, Lakeland, FL 33813, USA",Convenience Store,(863) 644-5245,,2.5,2,27.9679482,-81.9650771,"convenience_store,establishment,food,gas_station,point_of_interest",ChIJS3Q3JuM73YgRM2TGGgSn-Ws
Get N Go,"2805 Shepherd Rd, Lakeland, FL 33811, USA",Convenience Store,(863) 648-0229,,3.1,35,27.9391171,-82.0023551,"convenience_store,establishment,food,point_of_interest,store",ChIJgWHc_E063YgRsLNlwvpCx4c
Circle K,"933 W Pipkin Rd, Lakeland, FL 33813, USA",Convenience Store,(863) 646-2700,https://www.circlek.com/store-locator/US/lakeland/933-pipkin-rd-w/2655688?utm_source=google&utm_medium=local&utm_campaign=google-local,2.4,27,27.9754618,-81.972284,"atm,cafe,convenience_store,establishment,finance",ChIJHbRQ8V453YgRurKuu9WE-qk
RaceTrac,"6486 Florida Ave S, Lakeland, FL 33813, USA",Convenience Store,(470) 323-5730,https://www.racetrac.com/locations/florida/lakeland/christina?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,4,230,27.947391,-81.970969,"cafe,convenience_store,establishment,food,gas_station",ChIJLVFrsZQ73YgR6puzjt6QxAs
7-Eleven,"4975 Florida Ave S, Lakeland, FL 33813, USA",Convenience Store,(863) 701-0676,https://www.7-eleven.com/locations/fl/lakeland/4975-s-florida-ave-32689?utm_source=G&utm_medium=local&utm_campaign=google-local,2.8,76,27.9756086,-81.9604495,"cafe,convenience_store,establishment,food,liquor_store",ChIJz5_OxlY53YgRevChypjAv20
Florist,"6709 Trail Ridge Dr, Lakeland, FL 33813, USA",Florist,,,0,0,27.9438634,-81.9631035,"establishment,florist,point_of_interest,store",ChIJszvNHQA73YgRy_rciBWLEfI
Small Wonders Child Development Center,"4777 Lakeland Highlands Rd, Lakeland, FL 33813, USA",Daycare,(863) 619-5885,https://www.smallwonderscdc.org/,4.5,8,27.9798027,-81.9253387,"establishment,point_of_interest,school",ChIJW_JFEJo-3YgRSgbwvfeRAAY
Joyful Hearts Preschool,"725 Parker Rd, Lakeland, FL 33811, USA",Preschool,(863) 701-7200,,5,1,27.9675926,-81.9733832,"establishment,point_of_interest,school",ChIJt_4t7-A73YgRZUpumY_EskU
Extra Space Storage,"2035 Shepherd Rd, Lakeland, FL 33811, USA",Storage Facility,(863) 345-8075,https://www.extraspace.com/storage/facilities/us/florida/lakeland/7425/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,4.8,482,27.9399188,-81.9904822,"establishment,moving_company,point_of_interest,storage,store",ChIJjcLhCXo73YgRJzZsZPqljEs
Century Boat & RV Storage,"455 Commerce Dr, Lakeland, FL 33813, USA",Storage Facility,(863) 644-8559,https://www.centuryboatandrv.com/self-storage/455-commerce-dr-lakeland-fl-33813?utm_source=local&utm_medium=organic&utm_campaign=gmb,5,43,27.9601593,-81.96373960000001,"establishment,point_of_interest,storage",ChIJ_Sq4a-g73YgRkTnNrt7Hy48
Midgard Self Storage,"6615 N Church Ave, Mulberry, FL 33860, USA",Storage Facility,(863) 267-8673,https://www.midgardselfstorage.com/florida/mulberry/n-church-ave?utm_source=gmb&utm_medium=local,4.8,724,27.9306374,-81.97253119999999,"establishment,point_of_interest,storage",ChIJk4_KdFA73YgRAbq8P0kHYss
Staples,"4313 Florida Ave S, Lakeland, FL 33813, USA",Printing Service,(863) 644-9665,https://stores.staples.com/fl/lakeland/4313-south-florida-ave?cmpid=st_ll_goo&cid=LS:RETAIL:G&utm_source=google&utm_medium=organic&utm_campaign=Google_Business_Listing,3.8,199,27.987084,-81.95976,"electronics_store,establishment,furniture_store,home_goods_store,point_of_interest",ChIJA4Ccb0w53YgRUxbvikhdooY
Shirt Shack Screen Printing & Embroidery,"5281 Florida Ave S, Lakeland, FL 33813, USA",Print Shop,(863) 603-8629,https://m.facebook.com/LakelandShirtShack/,4,37,27.970228,-81.963852,"establishment,point_of_interest,store",ChIJJfl4UuZG3YgR-d8LV3fAhcA
Rare Creative Expressions,"170 Fitzgerald Rd #1, Lakeland, FL 33813, USA",Print Shop,(863) 617-9979,https://rcetransfers.com/,4.8,21,27.969113,-81.962131,"clothing_store,establishment,point_of_interest,store",ChIJhwX8B_073YgRezg6XYh43Ps
The Barn on Heartland Farm,"2417 Fussell Rd, Polk City, FL 33868, USA",Wedding Venue,(863) 860-3747,https://www.thebarnonheartlandfarm.com/,4.8,28,28.2195297,-81.8045059,"establishment,point_of_interest",ChIJ93ga-6pp3YgR4r6okqQLlMI
Lakeland Vineyard,"2023 W Pipkin Rd, Lakeland, FL 33811, USA",Church,(863) 647-9706,https://lakelandvineyard.org/,4.7,31,27.9757635,-81.9902625,"church,establishment,place_of_worship,point_of_interest",ChIJs3XHNXw53YgRMUEV31SlO-8
Lakeland Bible Church,"1725 Parker Rd, Lakeland, FL 33811, USA",Church,(863) 701-7200,https://www.lakelandbiblechurch.org/,4.9,14,27.9681135,-81.9886666,"church,establishment,place_of_worship,point_of_interest",ChIJ2byzGNc73YgRB4mMBWw_v1I
Lakes Church South Lakeland Campus,"6928 Florida Ave S, Lakeland, FL 33813, USA",Church,(863) 682-0163,https://golakeschurch.com/,5,4,27.9393109,-81.9723808,"church,establishment,place_of_worship,point_of_interest",ChIJW9N-buc73YgRtjSJqiDRk8Q
Ardella Baptist Church,"709 W Pipkin Rd, Lakeland, FL 33813, USA",Church,(863) 646-2473,http://www.ardellabaptist.com/,4.7,52,27.9759875,-81.9678093,"church,establishment,place_of_worship,point_of_interest",ChIJSS-8EFk53YgRY2hFek673Ag
Heaven To Earth Worship Center,"4626 Pipkin Rd S, Lakeland, FL 33811, USA",Place Of Worship,(863) 333-0679,,4.8,9,27.9808504,-81.9932759,"church,establishment,place_of_worship,point_of_interest",ChIJhb-1-lDJwogRyc5Jc3bytXI
